State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
Alabama,Baldwin,2020,269,250,19,0,0,0,0,74,36
Alabama,Clay,2020,108,99,9,0,0,0,0,86,26
Alabama,DeKalb,2020,364,350,14,0,0,0,0,90,36
Alabama,Elmore,2020,197,197,0,0,0,0,0,47,31
Alabama,Etowah,2020,278,260,18,0,0,0,0,92,34
Alabama,Jefferson,2020,366,212,151,3,0,0,0,129,48
Alabama,Lawrence,2020,90,87,3,0,0,0,0,75,18
Alabama,Madison,2020,364,307,57,0,0,0,0,88,40
Alabama,Mobile,2020,348,256,92,0,0,0,0,75,42
Alabama,Montgomery,2020,361,162,197,2,0,0,0,116,52
Alabama,Morgan,2020,355,308,47,0,0,0,0,71,35
Alabama,Russell,2020,365,299,66,0,0,0,0,99,36
Alabama,Shelby,2020,241,232,9,0,0,0,0,67,34
Alabama,Sumter,2020,355,343,12,0,0,0,0,70,29
Alabama,Tuscaloosa,2020,278,267,11,0,0,0,0,97,31
Alaska,Aleutians East ,2020,121,121,0,0,0,0,0,31,8
Alaska,Anchorage ,2020,366,334,32,0,0,0,0,91,22
Alaska,Bethel ,2020,167,166,1,0,0,0,0,56,6
Alaska,Denali ,2020,358,357,1,0,0,0,0,54,33
Alaska,Fairbanks North Star ,2020,366,255,74,17,20,0,0,170,33
Alaska,Juneau ,2020,361,343,17,1,0,0,0,101,14
Alaska,Kenai Peninsula ,2020,122,122,0,0,0,0,0,43,8
Alaska,Matanuska-Susitna ,2020,359,333,25,1,0,0,0,103,13
Alaska,North Slope ,2020,112,112,0,0,0,0,0,44,5
Arizona,Apache,2020,364,360,4,0,0,0,0,58,14
Arizona,Cochise,2020,366,274,90,2,0,0,0,108,45
Arizona,Coconino,2020,366,308,58,0,0,0,0,93,44
Arizona,Gila,2020,366,256,99,8,3,0,0,174,44
Arizona,La Paz,2020,366,294,70,2,0,0,0,125,44
Arizona,Maricopa,2020,366,14,151,60,67,74,0,282,112
Arizona,Mohave,2020,358,349,8,1,0,0,0,116,18
Arizona,Navajo,2020,366,317,47,2,0,0,0,136,43
Arizona,Pima,2020,366,154,199,12,0,1,0,277,53
Arizona,Pinal,2020,366,97,186,76,5,0,2,1124,72
Arizona,Santa Cruz,2020,360,233,122,4,1,0,0,165,34
Arizona,Yavapai,2020,331,265,65,1,0,0,0,119,45
Arizona,Yuma,2020,366,257,106,2,0,0,1,321,44
Arkansas,Arkansas,2020,119,108,11,0,0,0,0,82,27
Arkansas,Ashley,2020,122,111,11,0,0,0,0,89,28
Arkansas,Clark,2020,342,341,1,0,0,0,0,67,29
Arkansas,Crittenden,2020,366,309,54,3,0,0,0,115,38
Arkansas,Garland,2020,121,105,16,0,0,0,0,83,29
Arkansas,Jackson,2020,122,109,13,0,0,0,0,77,26
Arkansas,Newton,2020,364,354,10,0,0,0,0,84,35
Arkansas,Polk,2020,359,336,23,0,0,0,0,84,36
Arkansas,Pulaski,2020,366,275,89,2,0,0,0,132,42
Arkansas,Union,2020,121,106,15,0,0,0,0,89,34
Arkansas,Washington,2020,366,321,44,1,0,0,0,150,39
California,Alameda,2020,366,236,110,8,11,1,0,218,43
California,Amador,2020,359,327,29,2,1,0,0,156,37
California,Butte,2020,366,183,144,18,18,2,1,379,51
California,Calaveras,2020,364,260,81,10,13,0,0,192,44
California,Colusa,2020,366,247,87,9,23,0,0,198,38
California,Contra Costa,2020,366,258,90,7,11,0,0,197,41
California,Del Norte,2020,292,248,35,4,4,1,0,220,32
California,El Dorado,2020,366,258,85,17,6,0,0,190,43
California,Fresno,2020,366,94,173,59,34,6,0,298,74
California,Glenn,2020,364,251,84,7,22,0,0,197,43
California,Humboldt,2020,366,333,30,3,0,0,0,109,29
California,Imperial,2020,366,119,219,26,2,0,0,166,58
California,Inyo,2020,366,172,139,23,19,5,8,684,52
California,Kern,2020,366,78,158,98,30,2,0,267,81
California,Kings,2020,366,98,198,54,15,0,1,543,67
California,Lake,2020,351,341,6,1,3,0,0,180,32
California,Los Angeles,2020,366,60,169,77,44,16,0,235,83
California,Madera,2020,366,137,176,34,17,2,0,250,61
California,Marin,2020,366,310,47,4,4,1,0,206,33
California,Mariposa,2020,366,208,110,27,12,4,5,618,47
California,Mendocino,2020,366,280,63,10,10,1,2,456,34
California,Merced,2020,366,171,163,17,15,0,0,183,53
California,Mono,2020,366,211,89,13,17,10,26,1928,40
California,Monterey,2020,366,299,52,4,9,2,0,250,36
California,Napa,2020,365,298,52,7,8,0,0,199,36
California,Nevada,2020,366,268,66,15,13,4,0,252,41
California,Orange,2020,366,178,147,28,11,2,0,218,51
California,Placer,2020,366,167,158,20,18,3,0,222,54
California,Plumas,2020,360,183,127,16,20,10,4,469,49
California,Riverside,2020,366,52,169,98,36,9,2,576,87
California,Sacramento,2020,366,176,154,17,19,0,0,200,52
California,San Benito,2020,366,301,48,8,9,0,0,168,39
California,San Bernardino,2020,366,50,153,76,69,18,0,236,93
California,San Diego,2020,366,60,257,35,14,0,0,192,71
California,San Francisco,2020,366,277,81,3,5,0,0,198,36
California,San Joaquin,2020,366,197,138,16,15,0,0,195,48
California,San Luis Obispo,2020,366,211,124,21,8,2,0,292,48
California,San Mateo,2020,366,307,49,5,5,0,0,186,35
California,Santa Barbara,2020,366,273,80,9,4,0,0,168,42
California,Santa Clara,2020,366,237,109,11,9,0,0,186,44
California,Santa Cruz,2020,366,304,42,6,10,2,2,426,34
California,Shasta,2020,366,295,63,6,2,0,0,166,41
California,Siskiyou,2020,366,305,38,10,10,2,1,359,36
California,Solano,2020,366,257,93,9,6,1,0,204,41
California,Sonoma,2020,366,319,40,1,6,0,0,187,33
California,Stanislaus,2020,366,156,173,21,16,0,0,189,55
California,Sutter,2020,366,208,127,15,14,1,1,303,48
California,Tehama,2020,366,249,84,12,21,0,0,196,43
California,Trinity,2020,343,256,59,12,16,0,0,193,27
California,Tulare,2020,366,79,152,103,30,2,0,209,79
California,Tuolumne,2020,353,277,71,5,0,0,0,143,41
California,Ventura,2020,366,225,115,21,5,0,0,174,47
California,Yolo,2020,366,255,83,14,14,0,0,192,42
Colorado,Adams,2020,366,222,132,11,1,0,0,151,47
Colorado,Alamosa,2020,119,116,3,0,0,0,0,60,10
Colorado,Arapahoe,2020,366,248,107,9,2,0,0,159,45
Colorado,Archuleta,2020,365,302,63,0,0,0,0,93,43
Colorado,Boulder,2020,366,217,128,19,2,0,0,173,47
Colorado,Clear Creek,2020,190,134,50,6,0,0,0,143,47
Colorado,Delta,2020,365,328,37,0,0,0,0,97,41
Colorado,Denver,2020,366,185,164,17,0,0,0,150,50
Colorado,Douglas,2020,361,237,107,14,3,0,0,159,46
Colorado,El Paso,2020,366,255,104,6,1,0,0,151,45
Colorado,Fremont,2020,17,17,0,0,0,0,0,27,11
Colorado,Garfield,2020,366,255,106,5,0,0,0,122,46
Colorado,Gilpin,2020,357,278,70,9,0,0,0,136,45
Colorado,Gunnison,2020,333,278,53,2,0,0,0,108,44
Colorado,Jackson,2020,81,77,4,0,0,0,0,84,5
Colorado,Jefferson,2020,366,231,108,23,4,0,0,161,46
Colorado,La Plata,2020,366,284,80,2,0,0,0,133,44
Colorado,Larimer,2020,366,222,125,17,2,0,0,157,48
Colorado,Mesa,2020,366,302,61,3,0,0,0,108,44
Colorado,Montezuma,2020,366,301,63,2,0,0,0,126,44
Colorado,Pitkin,2020,120,116,4,0,0,0,0,68,11
Colorado,Prowers,2020,350,327,19,1,2,1,0,238,17
Colorado,Pueblo,2020,96,91,5,0,0,0,0,63,19
Colorado,Rio Blanco,2020,365,311,51,3,0,0,0,115,42
Colorado,Routt,2020,358,353,5,0,0,0,0,68,14
Colorado,San Juan,2020,119,117,2,0,0,0,0,69,7
Colorado,San Miguel,2020,117,114,3,0,0,0,0,54,12
Colorado,Weld,2020,366,219,134,13,0,0,0,140,48
Connecticut,Fairfield,2020,366,256,97,12,1,0,0,161,44
Connecticut,Hartford,2020,366,310,56,0,0,0,0,98,39
Connecticut,Litchfield,2020,362,327,35,0,0,0,0,84,38
Connecticut,Middlesex,2020,208,182,24,2,0,0,0,129,39
Connecticut,New Haven,2020,366,266,87,11,2,0,0,174,42
Connecticut,New London,2020,365,310,51,3,1,0,0,172,37
Connecticut,Tolland,2020,206,192,14,0,0,0,0,93,39
Connecticut,Windham,2020,356,345,11,0,0,0,0,87,35
Country Of Mexico,BAJA CALIFORNIA NORTE,2020,92,1,36,35,20,0,0,176,115
Country Of Mexico,SONORA,2020,146,125,20,1,0,0,0,101,41
Delaware,Kent,2020,362,332,30,0,0,0,0,80,36
Delaware,New Castle,2020,366,300,64,2,0,0,0,105,40
Delaware,Sussex,2020,366,329,37,0,0,0,0,87,38
District Of Columbia,District of Columbia,2020,366,314,51,0,1,0,0,166,40
Florida,Alachua,2020,366,325,40,1,0,0,0,105,36
Florida,Baker,2020,363,331,30,2,0,0,0,140,35
Florida,Bay,2020,363,281,80,2,0,0,0,146,40
Florida,Brevard,2020,366,324,42,0,0,0,0,84,39
Florida,Broward,2020,366,290,74,2,0,0,0,142,40
Florida,Citrus,2020,359,309,49,1,0,0,0,125,32
Florida,Collier,2020,364,316,48,0,0,0,0,85,36
Florida,Columbia,2020,311,255,53,1,2,0,0,158,36
Florida,Duval,2020,366,274,89,3,0,0,0,125,42
Florida,Escambia,2020,360,269,91,0,0,0,0,80,42
Florida,Flagler,2020,366,363,3,0,0,0,0,64,31
Florida,Hamilton,2020,298,263,33,1,1,0,0,154,34
Florida,Highlands,2020,358,345,13,0,0,0,0,74,31
Florida,Hillsborough,2020,366,280,83,3,0,0,0,112,43
Florida,Holmes,2020,363,308,52,3,0,0,0,138,38
Florida,Indian River,2020,338,323,15,0,0,0,0,87,37
Florida,Lake,2020,366,354,12,0,0,0,0,87,32
Florida,Lee,2020,366,330,36,0,0,0,0,100,36
Florida,Leon,2020,366,289,74,2,1,0,0,160,40
Florida,Liberty,2020,358,356,2,0,0,0,0,51,31
Florida,Manatee,2020,366,355,11,0,0,0,0,97,33
Florida,Marion,2020,366,300,66,0,0,0,0,100,39
Florida,Martin,2020,365,320,45,0,0,0,0,95,36
Florida,Miami-Dade,2020,366,297,69,0,0,0,0,90,39
Florida,Nassau,2020,43,42,1,0,0,0,0,51,31
Florida,Okaloosa,2020,364,355,9,0,0,0,0,74,34
Florida,Orange,2020,366,354,12,0,0,0,0,93,34
Florida,Osceola,2020,366,354,12,0,0,0,0,90,32
Florida,Palm Beach,2020,361,310,51,0,0,0,0,92,38
Florida,Pasco,2020,366,355,11,0,0,0,0,77,35
Florida,Pinellas,2020,366,301,65,0,0,0,0,100,40
Florida,Polk,2020,365,311,54,0,0,0,0,87,37
Florida,Putnam,2020,366,365,1,0,0,0,0,67,14
Florida,Santa Rosa,2020,365,295,70,0,0,0,0,84,40
Florida,Sarasota,2020,366,307,59,0,0,0,0,90,38
Florida,Seminole,2020,365,332,33,0,0,0,0,84,36
Florida,St. Lucie,2020,360,351,9,0,0,0,0,74,33
Florida,Volusia,2020,362,327,35,0,0,0,0,77,38
Florida,Wakulla,2020,363,315,46,0,2,0,0,161,35
Georgia,Bibb,2020,366,323,43,0,0,0,0,97,35
Georgia,Charlton,2020,120,115,4,1,0,0,0,139,19
Georgia,Chatham,2020,365,313,51,1,0,0,0,131,37
Georgia,Chattooga,2020,245,244,1,0,0,0,0,58,32
Georgia,Clarke,2020,366,312,54,0,0,0,0,99,36
Georgia,Clayton,2020,121,103,18,0,0,0,0,90,28
Georgia,Cobb,2020,285,263,22,0,0,0,0,90,35
Georgia,Coffee,2020,120,115,4,1,0,0,0,108,25
Georgia,Columbia,2020,241,239,2,0,0,0,0,51,31
Georgia,Dawson,2020,245,239,6,0,0,0,0,74,31
Georgia,DeKalb,2020,366,300,65,1,0,0,0,106,38
Georgia,Dougherty,2020,365,276,87,2,0,0,0,114,37
Georgia,Douglas,2020,245,238,7,0,0,0,0,77,32
Georgia,Floyd,2020,326,283,43,0,0,0,0,80,31
Georgia,Fulton,2020,366,257,107,2,0,0,0,125,43
Georgia,Glynn,2020,285,273,12,0,0,0,0,96,31
Georgia,Gwinnett,2020,364,301,62,1,0,0,0,101,37
Georgia,Hall,2020,359,304,55,0,0,0,0,98,33
Georgia,Henry,2020,366,332,34,0,0,0,0,95,32
Georgia,Houston,2020,362,287,74,1,0,0,0,114,35
Georgia,Lowndes,2020,202,177,24,1,0,0,0,141,30
Georgia,Murray,2020,272,259,13,0,0,0,0,61,34
Georgia,Muscogee,2020,366,317,48,1,0,0,0,101,35
Georgia,Pike,2020,354,351,3,0,0,0,0,64,33
Georgia,Richmond,2020,366,268,97,1,0,0,0,114,42
Georgia,Rockdale,2020,244,232,12,0,0,0,0,77,34
Georgia,Sumter,2020,240,237,3,0,0,0,0,64,32
Georgia,Walker,2020,177,151,26,0,0,0,0,84,30
Georgia,Washington,2020,353,297,54,2,0,0,0,112,32
Hawaii,Hawaii,2020,366,357,9,0,0,0,0,80,17
Hawaii,Honolulu,2020,366,365,1,0,0,0,0,58,26
Hawaii,Kauai,2020,365,365,0,0,0,0,0,41,11
Hawaii,Maui,2020,349,347,2,0,0,0,0,56,15
Idaho,Ada,2020,366,273,75,11,7,0,0,185,40
Idaho,Bannock,2020,362,301,55,2,4,0,0,161,37
Idaho,Benewah,2020,366,272,85,2,4,2,1,371,32
Idaho,Blaine,2020,365,335,22,6,2,0,0,167,15
Idaho,Boise,2020,366,267,87,6,6,0,0,198,35
Idaho,Bonner,2020,365,325,30,5,5,0,0,190,25
Idaho,Bonneville,2020,362,326,31,1,4,0,0,154,21
Idaho,Butte,2020,364,334,28,1,1,0,0,152,40
Idaho,Canyon,2020,366,257,93,10,6,0,0,156,33
Idaho,Custer,2020,115,105,7,3,0,0,0,126,5
Idaho,Franklin,2020,365,323,39,2,1,0,0,159,20
Idaho,Idaho,2020,366,293,64,3,6,0,0,191,36
Idaho,Jerome,2020,213,213,0,0,0,0,0,37,10
Idaho,Kootenai,2020,354,323,23,1,3,3,1,384,19
Idaho,Latah,2020,361,335,19,0,4,2,1,333,16
Idaho,Lemhi,2020,365,226,128,8,3,0,0,163,35
Idaho,Nez Perce,2020,366,309,46,4,3,3,1,363,21
Idaho,Shoshone,2020,366,275,84,0,3,3,1,346,30
Idaho,Twin Falls,2020,364,330,27,3,4,0,0,160,18
Idaho,Valley,2020,329,248,74,5,2,0,0,192,30
Illinois,Adams,2020,244,220,24,0,0,0,0,84,38
Illinois,Champaign,2020,366,302,62,2,0,0,0,126,39
Illinois,Clark,2020,363,347,16,0,0,0,0,97,31
Illinois,Cook,2020,366,156,190,16,4,0,0,164,53
Illinois,DuPage,2020,366,279,83,3,1,0,0,154,41
Illinois,Effingham,2020,166,156,10,0,0,0,0,84,37
Illinois,Hamilton,2020,353,275,77,1,0,0,0,118,40
Illinois,Jersey,2020,358,307,50,1,0,0,0,112,39
Illinois,Jo Daviess,2020,353,337,16,0,0,0,0,87,32
Illinois,Kane,2020,279,225,47,6,1,0,0,161,39
Illinois,Lake,2020,241,199,31,10,1,0,0,185,39
Illinois,Macon,2020,362,298,64,0,0,0,0,90,40
Illinois,Macoupin,2020,364,346,18,0,0,0,0,93,31
Illinois,Madison,2020,365,213,149,3,0,0,0,112,47
Illinois,McHenry,2020,334,259,66,9,0,0,0,147,40
Illinois,McLean,2020,364,286,75,3,0,0,0,136,41
Illinois,Peoria,2020,364,301,62,1,0,0,0,115,40
Illinois,Randolph,2020,366,302,62,2,0,0,0,103,38
Illinois,Rock Island,2020,355,295,59,1,0,0,0,102,38
Illinois,Saint Clair,2020,365,306,59,0,0,0,0,100,36
Illinois,Sangamon,2020,364,312,52,0,0,0,0,97,39
Illinois,Will,2020,363,262,97,3,1,0,0,155,42
Illinois,Winnebago,2020,366,284,81,1,0,0,0,101,39
Indiana,Allen,2020,366,296,68,2,0,0,0,120,39
Indiana,Bartholomew,2020,366,323,43,0,0,0,0,97,37
Indiana,Boone,2020,352,330,20,2,0,0,0,101,32
Indiana,Brown,2020,364,349,15,0,0,0,0,80,33
Indiana,Carroll,2020,364,352,12,0,0,0,0,100,31
Indiana,Clark,2020,366,269,97,0,0,0,0,91,42
Indiana,Delaware,2020,365,330,35,0,0,0,0,97,35
Indiana,Dubois,2020,123,104,19,0,0,0,0,67,33
Indiana,Elkhart,2020,366,314,50,0,2,0,0,158,36
Indiana,Floyd,2020,363,347,15,1,0,0,0,143,32
Indiana,Greene,2020,361,328,33,0,0,0,0,90,34
Indiana,Hamilton,2020,366,315,51,0,0,0,0,97,38
Indiana,Hendricks,2020,366,348,18,0,0,0,0,87,32
Indiana,Henry,2020,118,105,13,0,0,0,0,63,29
Indiana,Howard,2020,366,319,46,1,0,0,0,108,38
Indiana,Knox,2020,351,328,22,1,0,0,0,105,33
Indiana,LaPorte,2020,366,310,49,6,1,0,0,154,37
Indiana,Lake,2020,366,243,117,6,0,0,0,136,44
Indiana,Madison,2020,366,305,61,0,0,0,0,97,39
Indiana,Marion,2020,366,196,164,6,0,0,0,144,48
Indiana,Monroe,2020,357,315,42,0,0,0,0,69,31
Indiana,Perry,2020,366,352,13,1,0,0,0,105,34
Indiana,Porter,2020,366,304,56,5,1,0,0,151,39
Indiana,Posey,2020,355,336,18,1,0,0,0,112,31
Indiana,Shelby,2020,366,347,18,1,0,0,0,115,32
Indiana,Spencer,2020,122,106,16,0,0,0,0,63,32
Indiana,St. Joseph,2020,366,272,89,4,1,0,0,162,41
Indiana,Sullivan,2020,31,27,4,0,0,0,0,53,29
Indiana,Tippecanoe,2020,348,255,93,0,0,0,0,69,39
Indiana,Vanderburgh,2020,366,298,66,2,0,0,0,101,39
Indiana,Vigo,2020,366,295,70,1,0,0,0,112,40
Indiana,Wabash,2020,363,337,26,0,0,0,0,97,35
Indiana,Warrick,2020,366,347,17,2,0,0,0,112,33
Indiana,Whitley,2020,336,260,76,0,0,0,0,76,39
Iowa,Black Hawk,2020,366,311,55,0,0,0,0,91,32
Iowa,Bremer,2020,244,232,12,0,0,0,0,87,35
Iowa,Cerro Gordo,2020,122,120,2,0,0,0,0,60,18
Iowa,Clinton,2020,324,256,68,0,0,0,0,87,39
Iowa,Harrison,2020,242,223,19,0,0,0,0,87,37
Iowa,Johnson,2020,362,270,91,1,0,0,0,105,35
Iowa,Lee,2020,118,105,13,0,0,0,0,73,30
Iowa,Linn,2020,366,276,89,1,0,0,0,105,40
Iowa,Montgomery,2020,366,327,39,0,0,0,0,76,35
Iowa,Muscatine,2020,366,309,56,1,0,0,0,124,30
Iowa,Palo Alto,2020,366,327,39,0,0,0,0,87,36
Iowa,Polk,2020,366,308,56,0,2,0,0,186,36
Iowa,Pottawattamie,2020,124,110,14,0,0,0,0,77,31
Iowa,Scott,2020,366,230,133,2,1,0,0,155,44
Iowa,Van Buren,2020,366,336,30,0,0,0,0,87,36
Iowa,Woodbury,2020,122,110,12,0,0,0,0,79,29
Kansas,Chase,2020,121,118,3,0,0,0,0,58,18
Kansas,Ford,2020,302,297,5,0,0,0,0,79,11
Kansas,Johnson,2020,365,308,56,1,0,0,0,117,36
Kansas,Leavenworth,2020,366,356,10,0,0,0,0,77,32
Kansas,Neosho,2020,366,304,60,2,0,0,0,106,39
Kansas,Sedgwick,2020,366,321,42,3,0,0,0,114,38
Kansas,Shawnee,2020,366,296,66,2,2,0,0,169,39
Kansas,Sherman,2020,303,282,20,1,0,0,0,106,13
Kansas,Sumner,2020,366,286,77,3,0,0,0,117,40
Kansas,Trego,2020,365,326,38,1,0,0,0,147,37
Kansas,Wyandotte,2020,366,233,128,5,0,0,0,116,44
Kentucky,Bell,2020,263,256,7,0,0,0,0,71,33
Kentucky,Boone,2020,242,218,24,0,0,0,0,87,36
Kentucky,Boyd,2020,366,324,42,0,0,0,0,88,36
Kentucky,Bullitt,2020,240,224,15,1,0,0,0,115,37
Kentucky,Campbell,2020,366,306,60,0,0,0,0,93,39
Kentucky,Carter,2020,285,283,2,0,0,0,0,59,31
Kentucky,Christian,2020,320,288,32,0,0,0,0,83,38
Kentucky,Daviess,2020,366,308,57,1,0,0,0,105,38
Kentucky,Edmonson,2020,365,357,8,0,0,0,0,64,33
Kentucky,Fayette,2020,366,328,38,0,0,0,0,84,38
Kentucky,Greenup,2020,243,241,2,0,0,0,0,61,33
Kentucky,Hancock,2020,245,233,12,0,0,0,0,97,37
Kentucky,Hardin,2020,366,328,38,0,0,0,0,80,38
Kentucky,Jefferson,2020,366,239,120,7,0,0,0,115,45
Kentucky,Jessamine,2020,243,232,11,0,0,0,0,77,37
Kentucky,Livingston,2020,248,235,12,1,0,0,0,105,37
